label,processed_post_text
0,@azierahanihahahaguessunbiasedliddat
0,shippingsampai300ringgitnifrugalstudentass
0,@Kozilekkneedavoidtouchfuseboxholdspecificanglebiglowgrip
0,yeardadgolfcaddyteachneedholdfirmgripsmoothampunobstructe
0,actuallypoorlydesignsaberlolactivationswitchbigrectangularboxrestrictgripmotion
0,@luk_khiruddinawaksalahaccountkeniMacamwellsharemainaccountje
0,"originalmovieproplightsabersellauction$240,000MalaysianRinggitrm1.07jutaHiks"
0,"Maaaakewishcometrueee

waaaantChristmasyouuuhttps://t.co/ruwy2ojzcu"
0,@ahmdarifflatevote
0,peoplehttps://t.co/RCyn3poCG1
0,@nocturnaltapirsacrificeneedAncientOnesdeartapir
0,RT@nocturnaltapirpeopleliterallysleeproadsidetrashlowcosthomemaybehttps://t.co/9l3X8VpdbU
0,suresinglepeoplegoodrelationshipadviceironicsound
0,@fdzrnsyfqFadmacamweekjebirthdaykau
0,RT@azfarovski
0,@rafshanfinalfantasy15pc
0,WAITSnewSIDMEIERGAMEliveROCK
0,@moimorilaterwellstatemindnervousesokfinalexamtakhabisstudylagi
0,RT@okaystardustheartbreakeartmusetapstudioinstagramhttps://t.co/wpqmusdmr9
0,@andthebookshappybirthdaymatereadingbookya
0,@naddyduddydaretry
0,@naddyduddythankgodcomelifeaaay
0,buuuutgirlplaymakeupboysorrymategotostuckuglyrestlife
0,thankgodguydealhormonalimbalancepimpleyeahpimple
0,RT@FreddyAmazinwowcyberbullyinggofarhttps://t.co/hhUhswwjif
0,especiallydigitalpermmonthyearOoooonawwantriskhavemaggihairyear
0,wantpermhairscaredturnwayimagine
0,eha10filterskin
0,sketchyepdesignNierAutomataamazinghttps://t.co/ISL5Md9TM4
0,@rollproudyes
0,@rollluckyYurihaveviktoromgnoticeYoifan
0,@helen_catherinamerryChristmasHelenblastwantcookiethankyou
0,"@moribayu5hahahawantPEOPLEarthoe

WalaupuntakberapanicepunyelahlovePeoplecomelater"
0,"ogosh🔥🔥🔥

ogoshapineraka"
0,@DyanaRusdiawwthankyou
0,RT@aripazmiPoliceinvestigationrevealnationalityperpetratoritalianprobablymid40 @zoologimy
0,RT@kuvshinov_ilyaMerryChristmasSketchhttps://t.co/T4BGGDRwCRhttps://t.co/ZLv91XpcRB
0,Jedibodystudytonightprocrastinatesupposetimestudyfinalexamhttps://t.co/rz68asslv2
0,@atileafarrahnaznawwnot@artz_far
0,@gaj_2anaktunggaldramaqueen
0,notunhear
0,@FaezNajmuddinfinallyequallyannoying
0,@nas_anonymousawwthankyousupport
0,chuckleeverytimehearpronouncemarijuanamarryjuana
0,@vltsmrzlikenotwantwantpeoplelol
0,@ihsnzlkflemalascarepretendlikelayan
0,@ihsnzlkflemalaslidelifereplymentionu
0,@moimorisurenotmind
0,@nekoloveskookienot
0,@nekoloveskookieguessbandagenothelp
0,@MEETtheBatmanuhoe
0,RT@gha_sudin28mattergoodlearnlongacceptroomimp
0,@ridddzuan@farizdzakirprettysureMystiquenotagelikenormalpeople
0,@diinvrhxthankyousupport💕
0,@ridddzuan@farizdzakiryesh
0,@makyatiawwwThankyousupport
0,@moimoriartaccountpersonalaccountseparateaccounthehe
0,@nishxnishfineyearcari
0,"@artz_far

Pandaikannamatucoolart+Azfar.=Artzfarwantazfartsoundinaphttps://t.co/jmanq1q5tj"
0,@moimorisig
0,AkutakkisahorangtakacknowledgeexistenceakuarthandspassionwantpeoplepassionCey
0,@makyatide
0,@naddyrot@nishxnishsnowjapanesefilterappnotaskknow
0,"instagramartaccountlike13follower

wipesingletearcheek"
0,goddammitsstrayline
0,finallyyayhappywaylookwaitgamehttps://t.co/lsclqz3le0
0,emletpeoplemeetIRLanswer https://t.co/Gy4pNUaOIL
0,@elluqqiegaaaaaaj@gaj_2lookguyspickmeeeee
0,@hananyxnyxblockbutton
0,ehoccuractuallyassholelol
0,aiyopeopleslidedmsalaamMuslimnatureokayletstrygoodgoodMuslims
0,"RT@horchathotuokudistract
nahgood
brainhttps://t.co/5orhxoaihh"
0,hopeSantagivelightsabertomorrowuuuuwellwakeboxCopicmarker
0,RT@fujofipromptographyFFXVhttps://t.co/zf9kq7pfrr
0,umexcusehttps://t.co/nF2QyCSuHP
0,RT@nuqmanizhamtoday4thdayIcelandAlhamdulillahmanagenorthernlightmiddle-10deg
0,@zafirazafrindeepalbinosoul
0,@huwaini94thankyougorgeous
0,"RT@knitemayacheerloveMerryChristmas🎄hopehavewonderfulfestiveholiday
JingleTracer@knitemaya
Photograp"
0,@fantasticjerklightweightneedactuallyableswingthinghaha
0,@fantasticjerklightweightneedactuallyableswingthinghaha
0,@nurafifahheavybreathing
0,@FantasticJerkyepaskplasticcombathaha
0,guyfindmalaysianlightsabercompanysellcombatsaberaircraftgradealuminumRM499dream
0,unsuretwtsenidecidefollownotthinkinteractvemisclick
0,Quicksketchy@twt_senihttps://t.co/bukot7fu3c
0,ohcontemplate
0,darkpeoplecrazyhttps://t.co/6OwKDQwfNr
0,@highzylknowArab
0,@anthraxxxxpreservepurity
0,Peopleactuallyaskfairskingais
0,@nekoloveskookienopedad
0,@chaldeaprinceknowalotpeoplespeepeesizecareconfessHalmi
0,RT@blxcknicotinecatannoycutclawhttps://t.co/fmiihzns5f
0,@chaldeaprinceprophecy1ksidefindcheapalternativeredsaber
0,@chaldeaprinceumhello2kfancyflashdildmeanflashlightalotokay
0,@hananyxnyxohtell
0,sayArabsrecklessdriveronesweargod
0,"gugurkandungan

mindINSIDEUNIVERSITYpeoplenotsupposespeedotwlab"
0,friendpregnantArabtryovertakemistakenrunmotorcyclefallTumpahdarah
0,sorrydeepseededhatredArabsuniversityinconsiderateassholenearlyruntime
0,RT@dollahkhairMacammerekadapatnampakwomansupposetreatBukanmacamarabmanlayanwoman
0,@yusufluqmansortawantwizardyfeel
0,RT@yaasin_94@Azfarovskinewtimonpumbaaduohttps://t.co/dWSWFYKlvo
0,RT@colesprousehaterhate
0,fullyawaregohavemirageimageheadearthlythingpretty
0,hardexplainknowgolikewondercurrently
0,funnythingdeathfactrandomlywantcontactpersonrememberehDahtakda
0,drawdickbasebody
0,RT@sarahaljayyProphecyV3https://t.co/FJoSJnFjVP
0,@sarahaljayyfarvoteprophecyokayThankyou
0,@wandayunitahatedarksaberhmph
0,@_ahmadqushairisentinellooknicejugakansimplenicelook
0,RT@AnisRasni@Azfarovskisbbygtunampakclassicutouchturngold
0,@_kelibatbangsat@sheikhmustaaliblack
0,@hafiey7uupickprophecy
0,@SheikhMustaalialrighty
0,@_smirzagoodkind
0,@WMAliohhthankneedinvestigatelamatakonlinekamu
0,@lucydiangkasaalrighty
0,@puteihlikewomanhuk
0,@sherkaythanksuggestion
0,@nekoloveskookielightsaber
0,wishrichworryspendstuffDoakanAzfarkayaberjayaThankyougoodwish
0,RT@RPGSitegrabPersona5Christmaswallpaperofficialsitehttps://t.co/fLqEQ9tVhJhttps://t.co/gwm2dhmbxy
0,currencylikehikergangliketryclimbmountainhttps://t.co/Z0YeVbcMJb
0,400usd1.2kkotclose2kmadness
0,RT@puteih@AzfarovskibuylotstuffknowMYRgotoplummetdeep
0,hahaconflictedbuycurrencygocrapperableafford
0,
0,"RT@amierulriezaMYRUSDpredictmyr51dollar

headmoneychangersoon🤔😌🤓"
0,@amierulriezawtfWhyyyy
0,RT@camilasbadwimakesadomghttps://t.co/HKdJ7aix3o
0,@ahmdarifffeelneedtellwhatsapp
0,@ahmdariffthankknowentireexistencebigjokemalbino
0,@azfarovskiwaitnotsense
0,@naddyduddymebbethankhelpcomemasterpiece
0,"peacestagePeace

Ahsjbajahahsfunniestjokecomeawhile"
0,@naddyduddypeacestagePeace
0,"Godsayletpeace

"
0,@ridddzuannotknowdudemassume
0,@ahmdariffblack
0,@lucydiangkasaeffect
0,@ibrahimzaki23right
0,writenotefuriouslyhttps://t.co/KQBTgh773F
0,@hurelainneffective
0,@syazwanshahrulmustveIDEA
0,"voilaNasikankangcreate

guyeatlikewowsayangsedapnyaingredientdialetakapani"
0,okmakesensehttps://t.co/k084zfggrx
0,@moimorimmalayhearstorywatchmalaymovieblackmagicknowledgecomehearsay
0,@highzyltrusttelldaymeet
0,@Nefaric_Normwoahnotknowbook
0,GodDAMMITposerstealIDEAhttps://t.co/ScWGohcwGk
0,@vnndrwsawwwmgladmeet
0,@highzylsedapmacamgoodslicepizzaDamnson
0,@naura_rarawwwrtruetrueSighdreamdead
0,ohwatchdownloaduncensoredversiondistributeschoolgoodmoviegooooodhttps://t.co/AqMEsnygj0
0,@highzyltakfaham
0,@highzylcourselikecuddle💕
0,@Naura_RarawwwrnopeKetiaksmellgenitalsmellrunaway
0,"brandTiak

-$/&amp;-!&amp;/$1&amp IMGONNArich"
0,"brilliantIDEAcreateperfumeSMELLSlikeNATURALBODYODOUR

BauLelakiampBauWanita"
0,@vnndrwsCULPRITstepFORWARD
0,@nishxnishnotgiftbolehkasimakeupnonexistentgirlfriend
0,@moimorigirlkotguysukagirlyangbauwangijarangattractnaturalbodyodorlikegirl
0,Pheromonesyo
0,girllikesmellboyarmpitpointfingerseetweetgirlwantbautiak
0,wearperfumetrysmellgoodwantattractpeoplesmell
0,"wearperfumesexualthingactually

likeusewearperfumepeopleknowsmellgood"
0,RT@HarveyNolan1sisterbadhumanhttps://t.co/kfmyjnvrca
0,@vnndrwstellsheeshpeoplestopweirdthingchildtestsubject
0,@ashmooorwantwearcontacthurttt
0,@dollahkhairlovebodylovebodyhughoemengambilkesempatanrich
0,"4tahundahpakaispecsmatapaceritaaaaa

GedditGradeC.eyenotmlameknow"
0,@dollahkhairguessMujurspecakutaktebalGodbless
0,@meifan13sextoysGOD
0,@gaj_2cctwt_transgender
0,peoplefindfunnyletkiduseadultproductMakeupcontactlenum
0,wearcontactlensdoctorconsultation7hopeconsultdoctorhttps://t.co/cqxhydde24
0,@moimoriwayreplytweetbackfirekenabatanghidungsendiri
0,simplemandrawingpiggyretweet
0,@copycatlilynotdrawstickfigure
0,RT@brokechicanahatepeoplereplyemotextlatelikenewbitchemoIdkhttps://t.co/i
0,@chahsudahsmallmafraidstep
0,breedpigboarknowviolentnaturedestroyfarmkilllambcoolBohttps://t.co/USIsCvkVJl
0,@piarghsebabwaitgoodquestionahHahaha
0,@naddyduddy@moimori@groovgrv@qayyumx@highzylakuadajesimpanselfieAneblackmailpurposelah
0,btwdahsurveybabiyangnakwantcallCaptainCookerbigfluffytakephttps://t.co/lmjmqs067w
0,@hananyxnyxUGHfine
0,@moimori@naddyduddy@groovgrv@qayyumxtengoklahgethandsomeboyplaylikebaby@highzyl
0,@moimori@naddyduddy@groovgrv@qayyumxumhello
0,@hananyxnyxsteamsaledahstartke
0,@bainilahfamilytakeseriouslyyesokhaha
0,@bainilahchoosebelievewantfamilyconventionaltypeAhahahah
0,@bainilahpigcute😂
0,@piarghtakephotoparentyearHehu
0,"MOMneeddog

momraise20yearNipuntengahmenyalaksekarangnimintabelikananjing"
0,RT@9gagtweetneedbigdoglifehttps://t.co/rinloxwduz
0,RT@delaney_keefesingledaysendmomstrangetextdayrespondabsurdlyoptimistickin
0,@gaj_2mangoHeaven
0,tweetpicpublicpeoplesitlikeremainJedisStarwarsrebel
0,strivemanlyhttps://t.co/8dVqOxdopN
0,@nocturnaltapirwaitmisreadTANGmanaNYADIAlookjapanese
0,@randirahman@nocturnaltapiryes
0,@nocturnaltapir@randirahmanyepprowrestlermetalsingervisitJapan
0,RT@staronlineJamalreopenssealresortribboncuttingceremonyhttps://t.co/hWNDHgf7GJhttps://t.co/V95uM4NeBB
0,RT@dylan_smith58CATgetstuckGLASSdoorSCREENDOORIMcryinghttps://t.co/19tsDrFe9c
0,@anashssndeletetweetnotice
0,@rafshannyawwwwwspretty
0,RT@luvintothelightLMFAOOOOhateannoyingasshttps://t.co/tx9hkd80uz
0,@rafshannotdatenotlikecat
0,tweetagreehttps://t.co/tqpgfvrqen
0,@nekoloveskookiecatlookbrokenholyhell
0,weddingbells.sfxhttps://t.co/v9i3xuc9aq
0,hellhttps://t.co/yjvvrmebga
0,"orderglasslimausuam

getglasskencemanissuaminstead😢"
0,@haziqnewbtellvecompletepokedexhahaha
0,RT@kuvshinov_ilyaNierAutomatademoAWESOMEfanarthttps://t.co/jPUqedeFtVhttps://t.co/hPaMoexSlG
0,"RT@nst_onlineriskhealthporcelainwhiteskin
https://t.co/y5fvGGvmQohttps://t.co/TmM1MhuwUi"
0,RT@tokrimauneedstopshametravelinsteadacknowledgeprivilegeenableth
0,skipbreakfast3day
0,NierAutomataHorizongamedriveforceactuallyPS4
0,RT@chimfucius2B9Shttps://t.co/lupkrkcg2c
0,RT@litclapbackclapnowadayshttps://t.co/cHbmyZ5Prh
0,RT@vltsmrz@Azfarovskigirlhailpokemonmaster
0,@vltsmrzmimpressed
0,lendfriend3dswantplayPokemonMoonbadlyweeklaterreturnhttps://t.co/WjRM9l5dFt
0,RT@FreddyAmazinHEART😍💜https://t.co/zhBb6LcDYW
0,RT@dollahkhairNayhssemite mehsemitehmmmbarbaricswarmiddleeastend
0,RT@dollahkhairknowislamophobiarealknowpullpeopleleghmmmfunnyplaypeople
0,@loofranchotemofunction
0,Goodnight❤️
0,@highzylhuglove
0,GdiAzamstoptouchrightfeel
0,thankgodgoodmemorysay4😊
0,paycorrectsoneyesurgeryoperationtransplantlong
0,@MEETtheBatman@dollahkhaircorrectlaserkepatrustveasktime
0,@MEETtheBatman@dollahkhairnotsenseokay
0,@dollahkhair@meetthebatmanssadcausessaltyhauk
0,@dollahkhair@meetthebatmansamajekotshapefineCumatakkanappreciateminordetaillaMancungkuncup
0,@dollahkhair@meetthebatmanlike2dgirl
0,@meetthebatmanfinetho
0,@meetthebatmanjudgeshapefacemom
0,@hananyxnyx@kemalrinomaskkindacreepylikedesignDesertdystopiakindathemego
0,@meetthebatmanreflectionnotseedarkboo
0,@meetthebatmansorrynotappearanceadvicepeopleuglier
0,longlookselfierealizeuglyactuallyhahacrycorner
0,@madreevelikeanywaysworry
0,AhahahahahahahathinkpaperTuesdaytimestudyMondayokpanictime
0,@hananyxnyxsnarlsgymsoooooinfestvaporizedsweatsalivagermomg
0,@izadikram01bigegocompensatesmallthing
0,surekiddaylikesteroidgainmusclemassshitdangerousyo
0,"Sebabdiacakapproperdietamprightworkoutroutineachievebodywant

yeah"
0,"-meworkinitialstage

suregotofindgymphone"
0,"aim2017ripbodyhuehue

ohtadidoctorcakapdekatayahakuneedhireprofessionaltrainerhelp-"
0,resolution2016outsideonlineMetlotawesomepeoplehttps://t.co/mzVCQfucuH
0,RT@ajplus17yearoldbearraiseJapancountryconsidercitizenhttps://t.co/pz8bnzhqxx
0,"oldsilent
knowwordwill

😚"
0,@laaameerayupexactwordvefindfar
0,@naura_rarawwwryupsactionfindexactwordhaha
0,@amieriuiolook
0,@copycatlilyoooohokmakesenseThankyou
0,"malaywordhavetroublefindEnglishequivalent

DongakJakun"
0,"waitpeluncurskierrightskaterMelayu

skateboardpeluncurpapanrightahbrain"
0,@anashssnhellneedstopeatmcd
0,RT@cyanparadewantBMdubYOIlistenYurioyellbabi
0,@Naura_Rarawwwrthankyouhopefullyfinalexam
0,@piroxidehahahahguessneedstudyhardazfarbtwnicemeet😊
0,@moimoritakpalahBendanakjadisurellhelp
0,@sheikhmustaaliyepdeletethreadhehu
0,hopefullysnicesretiremonthtelllecturerlikeyayRant
0,@Naura_Rarawwwrcryriver
0,@copycatlilyUTMSkudaiundergradhaha
0,@xoxomintnahokneedextrafinalexam
0,aim4semesterwelpRippieceaish
0,"RT@YouTuberProbsyoutubervegetarianmenu

waitersorry

youtuberhttps://t.co/6qkoi0fl8k"
0,"@aaron_ariffnotknowtry:O

wonderful"
0,RT@moimori@Azfarovskiyeptakbiasahangdgnprettyboylikelolhttps://t.co/hQ365Hz9Mx
0,@moimorilololTangmananyaprettytuAishlovelepaklepak
0,@notshaiton@faliqfahmieawwwthankyouhopemeetday
0,RT@notshaiton@Azfarovskicuscoolfunnyhttps://t.co/qzpp4nhldi
0,@farisaalia@HafiyFathileye
0,RT@ayshardzn😂@staronlinecaptionhttps://t.co/fAuf5HLB1Y
0,"RT@DaiIyPetsneedcatlife💕

 https://t.co/ykanc9wbpv"
0,RT@skinnyondinieloselose😊https://t.co/ndfmbcqun8
0,@nocturnaltapirkindeyeshadowhope
0,@ihsnzlkflefindfunnykoreanwordamuse
0,@ihsnzlkfleduburyo
0,shortnewAzamcancerous
0,RT@dollahkhair@xoSyasyaNiwaa@AzfarovskihmmmdiatakstudyDiaadaexceptionalmemoryDiaremembermehDiatakstudy
0,WannaknowhatenewAzamLemmesummarize3retweet
0,@highzylletexplodeinside
0,RT@mvillamonte1104corrin4.5gpasimplifydifficultequationhttps://t.co/cch1n5ojlv
0,@rafshanfoodfootRafdrasticallycutsmoking
0,RT@MEETtheBatman@azfarovskiyeahcallhoe
0,@rafshanmoanalineeee
0,lineskymeetseacall
0,@hari_znnotdaddy🙃
0,@chaldeaprinceAzamlaintall
0,"RT@JubyPhonic_PCRUNCHYROLLNOMINATEDYURIicebestanimation

CANTBREATHEhttps://t.co/lesqcy1wst"
0,RT@monkeydiseasesafegoodflightlifehttps://t.co/kZF23ctEv7
0,RT@luqmanzuhair@WMAlieyepawlooklikeazpar
0,RT@wmalitapibetulthodifferentiatealbinocatwhitecat
0,@madreevenohsuckanybodydick
0,waitcomethinkPeoplethinkboyfriendkan3yearoldTallerhandsomerohgod
0,AhhFoundationsfun
0,stayAzamfundrivepreparefoodsinglemealaskdayfeellikemarriageHahah
0,@gaj_2srichchokedaddy
0,@gaj_2makeupmahalkot
0,wantnudeinsteadhttps://t.co/7zeirrklyu
0,RT@dubwolfer@sorolaehgetwatchRTPodcast407talkjarhologramt
0,twtconamazin
0,HEYhearhttps://t.co/dsBmvuocUv
0,@chaldeaprincesmblock
0,ausIceOmg
0,RT@ChaldeaPrince@azfarovskiAusice
0,RT@pzcoopguyaskhttps://t.co/go4sdukpec
0,@meetthebatmanpickweddingring
0,RT@mrdavekrumholtz@Lin_Manuel2yearolddaughtersingefarMoanapajamathank@DisneyMoanahttps://
0,RT@amieramaniliterallyfandomrighthttps://t.co/rD4k8biOJs
0,@bainilahsgreedy
0,@ayyputericar
0,@ihsnzlkflenicepeopleadmitnicepeople
0,lovemoney
0,@ihsnzlkfleurood
0,@ayyputerilovemoney
0,@ihsnzlkflenotseefigure
0,nopestageloveknowtypecardrivehttps://t.co/mPWLVBshN9
0,droplifeprofessionalfigureskater
0,RT@JannyMedvedevaacheepisode12wanttimeYuriOnIce12https://t.co/
0,@meetthebatmanmarrydaddy
0,@meetthebatmandriverightmarry
0,feelvulnerablehavedrivetoday☹️.
0,badhabitsmellfoodeatpeoplelol
0,RT@fat_thinglookfinemuslimliberalpointtwistholywordGodpro
0,"@farisaaliaextendneckFORWARD

silaKEDEPANKANLEHERANDA"
0,RT@rturanimespiritaway2001https://t.co/SgEsUhmtRd
0,RT@oldirtyfuckaroomatchdrinkshirteverydayhttps://t.co/rnh9btfkvc
0,RT@davidleeorrletguyfooltwisttruthattentionmaybeforgetprankplane@omgadams
0,RT@kuvshinov_ilyaPreorderoriginalartcollectionbookopenAmazonAmazonUKinfohttps://t
0,RT@_gabrielpicoloCanisMinorsmalldogconstellation⭐️https://t.co/73wmagkbc0
0,RT@_gabrielpicoloCanisMajorbigdogconstellation✨https://t.co/VJX01Zmnso
0,"RT@pettyblackgiri-""Isugly
-""yeah
honestlyvideoscreamhttps://t.co/jmsbiid5di"
0,"RT@myzhrdngirlchokedaddy
Guyuukinky
girlactuallywantkillhvkilljudge"
0,RT@myzhrdnsociallyacceptablebrainprojectsexualkinkactuallywantdies
0,RT@myzhrdn2016endgirlwantchokemaybeinnerselftrytellactuallywan
0,@maskstimlevelseason2
0,@hiishamdaniellltellsheesh
0,goshforgetworkffsstudyweekgiveassignment
0,RT@literallypeach@AzfarovskiIdkdrawingremindhttps://t.co/kzyam1ozpi
0,RT@xits_samx2016save💙YuriOnIceyoihttps://t.co/hniqqstzob
0,RT@ammejaastarthttps://t.co/Qv8rZwWx1Z
0,@IzHalikmodel
0,@ChaldeaPrincediam
0,pervysoundgodblessalbinomodelposenudephotoshootthoughtanswerlol
0,wonderalbinolooklikenakeddifferent
0,wonderalbinolooklikenakeddifferent
0,feelliketweetpicsweatpantknowbackfire
0,RT@kawanocygoodpoop20162016自分が選ぶ今年の4枚https://t.co/xX9t2gGVHo
0,RT@MeorSyamilcomputermuslimmasyaAllahhttps://t.co/jspe3wipyt
0,@madreevesactuallygreatidea
0,"RT@ComicBookNOWtakepokemongo11dayhit25mdownloadimpressivesupermariorunhit40mdownload4day

 https"
0,@nocturnaltapirthankyouvacuumweek
0,RT@WhiteCodeineneighborkeepvacuumfloormsleepnightstartvacuumceilingsleep3http
0,@madreevethinklikesuckdick
0,@evvokughrightdeletetweet
0,YaAllahStormtrooperfigure
0,@karmenlunarxiscpeopleperfectlycontentmarriagemean
0,RT@xocultDJKhaledupdatestoryloseseajetskinightthinktext
0,@vnndrwsHarajukuplaceJapanpeoplegothicfuturisticfashionbrightlycolorclotheamphaircool
0,@vnndrwshttps://t.co/KTirNyxX4A
0,@vnndrwsknowthinkthinktimepinkhairedHarajukuphase
0,@meifan13thankgodmineasiangradethink
0,@vnndrwsMAJESTIC
0,@vnndrwslookAHSJAHSIAtakKENALbilaPAKAITUDUNG
0,@FaezNajmuddinahshabsjbashab165oklahsideheightcomplimentface
0,@TomTerbangCOOL
0,182cm5'11inchsadlyhttps://t.co/eX0L5kmQUH
0,@copycatlily@loofranchotchangeshirtfacefrigginwhiteff
0,ehactuallylookniceDrewmeselfhttps://t.co/qex5xnkkuo
0,@highzyl@AETV@vnndrwssig-meanhorriblething
0,heavybreathingthankgodwifejapanesesosnotunderstandsnaghttps://t.co/O2CLcSWDdh
0,blamealot
0,likesignweaknessfrustrationlikeughcomeonnnwell
0,hatefrailwomanfamily
0,@chaldeaprinceprettysurewatchvideocutnotgohelp
0,RT@FauxArabQueenMuslimmashallahhttps://t.co/vk13ujfawx
0,likecensorlikethankyouuuprotecteyepartiallyhttps://t.co/yvl4fvjwkj
0,RT@itsdeeyaneesaylikeclassmateVansdayschoolpitchbuypair❤https://t
0,@Ian___Moone@vnndrwsWannaknowthinkthinkClemleaveAJgroupthingykidwantanswerkillClem
0,@vnndrws@ian___moonediesadturn2protectivefatherfigureCLEMENTINEdisYgirlsSHOULDNTdrive
0,@Ian___Moone@vnndrwsjesusveshovestickdkill
0,whooplupacrop
0,havecarlicenseusefulownboatmiddledesert
0,RT@benincitizenlisttermexplain
0,soundlikefuturehttps://t.co/57v2t2jy3b
0,RT@benincitizenwhitefeminismmumhirewomancolorwashing
0,"RT@Photos_KPbeautifulrarewhitelion😀😀😀

@PrestigeDiesels
@simonshieldcarhttps://t.co/qEOzzOYDUN"
0,@vnndrwsstoryfarwellseason2
0,"RT@faizalhamssincommenterlikeassimilateculture

bitchdudebleachhairm"
0,@nkhzmnawstop
0,@nuyayaa@AshrafAriffthankyou
0,@nkhzmprettypeopleprettypet
0,@nkhzmdatpuppypretty
0,@ashrafarifffindsuspicioisshowlegvideohttps://t.co/1gtn3nw4ns
0,RT@omgadamsalehgetkick@deltaairplanespeakarabicmomphonefriendslimWTFFFFFFF
0,touchidkfeellikelackhttps://t.co/rs2oiWSEeI
0,@ihsnzlkfleohyeahsstwitter
0,@ihsnzlkflesorrymemorycapacitydumbgoldfishIhsan
0,RT@waxpancakeMummytraileraudiomakescenewellthx@babylonian@cabel@austin_walkerhttps://t.co/mhrzadem6y
0,@ihsnzlkflerealIkhsan
0,watch5timelaugheverytiem
0,RT@rturanimesailormoon1992https://t.co/CTkHKw3aRf
0,RT@cnniStarWarslocationactuallyexistgalaxyfarfarawayhttps://t.co/yTHwI44cp4https://t.co/5hjOWbG
0,@nazrynfauzihahaNayfinalexam
0,RT@Mowrotom1retweetfollowerEmojiMovietwitteraccounthttps://t.co/ejqsd8vfzl
0,RT@zafirazafrinabsolutelywordsunsetPutrajayatodayphotojusticeactualsceneryh
0,buywhiteampblackribbonwondersetclotheHuehue
0,"RT@cgdrawingnightHongKong
photographerAndyYeunghttps://t.co/huckyecgpt"
0,@nkhzmsecondthinkmeansocialdateapp
0,RT@TokyoFashion18yroldHarajukuduodarkminimaliststylew/CommedesGarconsCote&amp;CielAzulSlyampDr.Martens原宿https://t.c
0,RT@NazrynFauzi@Azfarovskineedwearrunlightsaberhahahahahttps://t.co/xwOyvfW5gu
0,@NazrynFauziTHATSCOOLNAK
0,"RT@nazurahnateuregetdarker

Bodoheh
DATSHAYDOWREFLEK"
0,RT@vnndrwscomplainattitudehttps://t.co/LPZ2inoQqa
0,RT@nocturnaltapir@azfarovskiposh
0,"rightneedfind

-whiteshirt
-Chinopant
-ablacksweater
-abackpack

needkittyinsidebackpackampposeAndy"
0,truelovebasicallyholdAndytimerememberopenboxlikeOctober
0,BROGIRLFRIENDhttps://t.co/1IWjLp9naC
0,sagSoggylife
0,"

1moisture+coldnessenvironmentsagpopcorn

2caramelemulsifyleak"
0,saycookthingkeeproomtemperaturepreservefreshnessmeancookedpopcorn
0,buypopcornyesterdaypopcornguytellpopcornfridge
0,RT@kiyachisaspirePETTYhttps://t.co/pr0GB59Ms5
0,@moimorineedhaveproduceartnottirebitter24/7
0,@adzirahizanmisshappyhappydude
0,PeoplespreadhatredTWEETsingleDAYsecretneeddatsupplementneedenergetic
0,Haihheathelptemper
0,"DikComputernibolehprintwarnatak

anggukwalkawaymute"
0,HolyhelllikegoMalayserviceshopparticular
0,@kemalrino@izzoeMcHanzothingwantLuciobbyDva
0,@ariffalyahya77sthingmindlendwillnotfeelsaltyabtlose
0,RT@ariffalyahya77@azfarovskiusuallylendfriendtellwillnotablepaynot
0,Holyhellhumanhttps://t.co/YH3HEcU5s8
0,"3totalsaintmindlosemoneyhelpfriendneed

sitSister"
0,"actuallylendmoneyfriend

1wantfriendmoe
2friendbegin"
0,RT@SyazwanShahrul@raefdidwhat@hanymunchkin@rdzaminhatlendmoneybusinesswfriendwillingriskfri
0,RT@nancy_dsantoswomanengageChicagoArtMuseumengagement💍internettalk🌈https://t.co/rhxjy
0,@CaptInxnithanksuggestion
0,@nabilahudataharkanBagusjugakneedgoodlaugh
0,@frvnkvxohsactuallygreatideaThankyou
0,findlegitNikeshopJohorsigh
0,Digimon
0,RT@nalisaaawannaaskartdirectorthemeshootconfusedhttps://t.co/ai4L34X8pu
0,@MEETtheBatmanumpic
0,Hahah10000imagelooklikesmh
0,@MEETtheBatman@chaldeaprince@anashssn@dollahkhairnotneedhoeattentiondeycheapaf
0,Astagahttps://t.co/60bz6E7R2K
0,@MEETtheBatman@chaldeaprince@anashssn@dollahkhair@amandaicyyemscusehoenotgiveanythin
0,proposalinboundddd
0,RT@ariffalyahya77poorsaveclickhttps://t.co/pn90feoclx
0,"RT@9gagCatstattoosurrealjapaneseInkWashPaintingsKazuakiHoritomo
https://t.co/eOUEdwTN3Vhttps://t.co/lvk2U"
0,@izzoeGenjicausedatbootydoe
0,@izzoeohhthinkSombraGenjiLmao
0,showparentJamalpicsaydisappointmentwearsmallredtowelcoverweewee
0,RT@gayathryJamalwantbarepornBathroomscene
0,@dollahkhairHOPEbirdpoopFACEtoday
0,@meetthebatmanactuallyFYPgroupthanknoticing
0,@Tom_JoJuhahahahanicerightnot
0,@meetthebatmanhearshithitfanenddetachproblem
0,AstagaPagipagikenadealslowpeoplewaystartmorning
0,RT@shattered_earthcreditinsteadcropURLasshole🙃https://t.co/zsejsmy7mg
0,@Zanismenotescape
0,@nurafifahnotfeelbadknowsupposefeelbad
0,https://t.co/jh7Fs9kBh0
0,@meetthebatmanwaitTakfaham
0,ableeasilydetachbadthingsignweaknessescapismreality
